"SYMBOL","Log2FoldChange","Padj","change"
"DEPDC1",4.45576268858898,1.6055025960826e-259,"UP"
"CCDC28A",-0.664124846965961,1.04106239714775e-19,"NOT"
"RRAGD",-0.41194747217273,0.00400910472412376,"NOT"
"HSF2",0.506021458573095,1.91677847951253e-08,"NOT"
"PHF20",-0.185062272805848,0.00837605033799198,"NOT"
"HSD17B6",-4.0931818020818,7.02988725856867e-141,"DOWN"
"NR1H3",-0.462759259845364,0.000636165171398075,"NOT"
"TYMP",0.71492636674553,2.42317393954715e-05,"NOT"
"NCAPH2",0.589230907181789,4.24748481901682e-11,"NOT"
"TOMM34",0.71786878186697,2.9402494335098e-15,"NOT"
"SEC63",-0.23542981768163,0.000455216948429033,"NOT"
"KPNA6",0.0921057119150001,0.208646150722212,"NOT"
"VIM",-1.82871699931904,2.45401497320838e-34,"DOWN"
"RTEL1-TNFRSF6B",0.509691420548553,0.00235670691668626,"NOT"
"FAS",-0.954757135415045,3.67624571889842e-09,"NOT"
"RNASET2",0.0642423389789303,0.614568120575943,"NOT"
"CD44",0.062271751198759,0.690426526746576,"NOT"
"KCNG1",5.1020465560111,3.32934610228968e-82,"UP"
"AGPAT4",-0.751314243684007,3.21085846819696e-06,"NOT"
"SLAMF7",0.516787392297319,0.0196327361318649,"NOT"
"BTN3A1",-0.974685915471088,1.34214736065403e-14,"NOT"
"MIPEP",-0.0160332996600768,0.886416155604956,"NOT"
"PRKCH",-0.924856430861041,3.1137788894248e-24,"NOT"
"INSRR",2.0567248624371,1.54485982320316e-12,"UP"
"IFNGR1",-0.694127155859057,1.82057015945162e-08,"NOT"
"B4GALT7",0.566871702028833,1.16021650945707e-13,"NOT"
"SH2D2A",0.527283296826566,0.000132062010206879,"NOT"
"VRK2",0.830167416507505,9.48934503406284e-14,"NOT"
"TNFRSF1B",-1.39561172042068,5.15765435789084e-20,"DOWN"
"VEZT",0.0186902136884548,0.796386784898174,"NOT"
"POU2F2",-0.110232093012269,0.599989254458045,"NOT"
"BRD9",0.864884180420657,7.5283664812227e-18,"NOT"
"SNX1",-0.826252303210129,1.17333621314485e-50,"NOT"
"TBPL1",0.740419741381087,1.67633407784331e-14,"NOT"
"ARNTL2",3.35482966734942,1.4859114900372e-95,"UP"
"BCLAF1",-0.0896995856577017,0.103989858528889,"NOT"
"SLC39A9",0.182926508343768,0.022354050097326,"NOT"
"ANK1",0.989516996927771,6.3048614174748e-05,"NOT"
"IBSP",3.87467689458219,8.81484454256177e-49,"UP"
"TFB1M",0.633135885714049,3.08223962839063e-11,"NOT"
"RABEP1",-0.501066479620867,4.32515308000486e-13,"NOT"
"HMGB3",2.58694999134064,5.84315957952068e-69,"UP"
"NUP160",0.392799769799576,4.49763267379244e-07,"NOT"
"BAK1",1.05832219761848,4.48764175056629e-22,"UP"
"MUSK",-2.78319026887296,3.45748427157986e-42,"DOWN"
"IKZF2",0.485948460465684,0.000466514746139562,"NOT"
"GRN",-0.944952778346643,6.18744770629612e-22,"NOT"
"FAM13B",-1.05993734510683,4.31514084802615e-40,"DOWN"
"ARHGAP31",-2.77007773717803,2.27026817037313e-82,"DOWN"
"CENPQ",1.17748372231479,3.30954075089209e-26,"UP"
"SARS",-0.175109744818407,0.0356151921693192,"NOT"
"RANBP3",0.0286134160960484,0.721553798022761,"NOT"
"ARID4A",-1.04645073905361,3.84457014020143e-48,"DOWN"
"EIPR1",0.990537472357044,2.33869307521426e-38,"NOT"
"PNPLA6",-1.59203849782317,1.65179703704259e-79,"DOWN"
"IFT88",-0.962291011322011,3.88963921837981e-30,"NOT"
"ALG1",0.0141092514091401,0.886956208422916,"NOT"
"ZCCHC8",0.143509243741158,0.0187305517525385,"NOT"
"ABCF2",0.769379642762539,1.47453600945673e-22,"NOT"
"CHPF2",0.572795363102491,2.07831864172016e-10,"NOT"
"LRRC7",1.03692219059375,5.04344344109901e-07,"UP"
"FUT8",0.772081642935853,2.74406296607672e-09,"NOT"
"UBA6",0.987719702743151,1.23280047270588e-25,"NOT"
"GAB2",-1.94259141933437,1.13240677189969e-31,"DOWN"
"ATP6V0A1",-0.836573500995091,1.76276866946401e-24,"NOT"
"PIAS1",-0.754359064256537,2.16524028693179e-39,"NOT"
"SLC4A7",0.437319603712046,2.27420388458057e-05,"NOT"
"APBA2",1.60519197369241,2.3575052136365e-19,"UP"
"MAP2K3",-0.857509568634753,1.22353331968148e-17,"NOT"
"EFCAB1",-1.89243175888201,1.07134558009825e-13,"DOWN"
"TMSB10",0.236261078071276,0.0806609035857559,"NOT"
"ASTE1",0.488910422108607,4.3626414091056e-09,"NOT"
"RNF19A",-0.36494481170725,0.00288633022225209,"NOT"
"PEX3",0.0239729703039938,0.81636607952464,"NOT"
"GABARAPL2",-0.448519546429021,1.75690878991372e-06,"NOT"
"MYOC",-3.26522788762872,3.95681707470096e-11,"DOWN"
"SH3YL1",-0.184527573180696,0.200276723792152,"NOT"
"FAM136A",1.32476565893151,1.13841718148538e-60,"UP"
"VCL",-0.444144613189592,1.9200234800349e-05,"NOT"
"DEPDC1B",4.13194793397987,1.36785106380442e-210,"UP"
"DAPK2",-2.58870336194601,1.31954009688886e-61,"DOWN"
"NSMAF",0.306851389213229,0.000138025986071763,"NOT"
"ADSS",0.845033758568048,7.10138155333156e-30,"NOT"
"STAP1",-0.904553761850124,5.39279386446344e-05,"NOT"
"TIMP2",-1.21706899896283,5.7665588248832e-15,"DOWN"
"RFC1",-0.195592854277867,0.0142305076858098,"NOT"
"TBC1D23",0.386886507570907,1.10997677090057e-05,"NOT"
"CUL3",-0.0525511580867897,0.482267892623315,"NOT"
"MYOM2",-0.936009689629317,4.97230687458878e-06,"NOT"
"OTC",-4.83871783443583,2.91856572127851e-58,"DOWN"
"CYP46A1",-0.563029565359992,0.0026536252719381,"NOT"
"ZZZ3",0.40873738610353,1.1491232890938e-09,"NOT"
"SLC18A1",-0.0361294330515673,0.928629642584929,"NOT"
"USP2",-1.3159421234409,1.62345985268731e-14,"DOWN"
"CASR",0.671234654779813,0.0687090321004641,"NOT"
"TUBG2",0.212207887672088,0.050817014791907,"NOT"
"RPL26L1",0.684540408445222,4.57612452151253e-15,"NOT"
"FLT4",-2.41313356984394,6.6007431141915e-70,"DOWN"
"NSUN2",1.29223986501129,1.60284531032197e-45,"UP"
"FBXO42",-0.0762573620093404,0.281780816281927,"NOT"
"MFAP3",-0.438837140563071,2.32950329412011e-06,"NOT"
"MRI1",0.731457678065224,2.49683706159682e-12,"NOT"
"METTL1",1.2187283998722,7.55890622685085e-39,"UP"
"HOXC8",4.22802270930468,2.03511063420596e-63,"UP"
"AGA",0.142835190176442,0.192261333388984,"NOT"
"PI4K2B",-0.152156052728171,0.0909247494578188,"NOT"
"BOD1L1",-0.428711694337367,3.47585464229086e-06,"NOT"
"MAT2B",-0.447728605328313,3.64764544201145e-08,"NOT"
"TLL1",-1.50987092572145,3.076558567226e-11,"DOWN"
"EDC4",0.110614652146363,0.201532035782396,"NOT"
"TRIO",0.597461160510269,5.42008806814609e-07,"NOT"
"VCAN",0.915705302821347,2.20978438893225e-06,"NOT"
"CLEC16A",-0.597704091040462,6.74549992820675e-12,"NOT"
"MSR1",-2.94352435321614,2.30071539627774e-49,"DOWN"
"CDH1",1.07132835317403,6.23328600193048e-21,"UP"
"SKIV2L2",-0.100665976929,0.216561687022622,"NOT"
"DNAH5",-1.59441804402743,1.19592096682493e-10,"DOWN"
"ZFYVE16",-0.724419986467611,1.40852973266066e-27,"NOT"
"RIPOR1",-1.30520707235406,2.16625138790265e-44,"DOWN"
"C6",-3.36021651111482,1.25851023336506e-20,"DOWN"
"RAI14",0.843040432545985,4.07264830902846e-07,"NOT"
"SOX30",1.54859209162421,2.00091900264413e-09,"UP"
"PNKP",0.766365188761499,2.00215495799677e-18,"NOT"
"BEST2",3.4209230764654,1.04812877432208e-19,"UP"
"PHLPP2",-0.736741787513172,2.7557521152858e-14,"NOT"
"SPDL1",1.52768535001508,1.27030406442688e-72,"UP"
"STAU2",0.407352733579608,2.26502794813071e-06,"NOT"
"PQLC2",0.25554740487152,0.001197050715452,"NOT"
"CTNS",-0.419304487771639,8.45037477084531e-08,"NOT"
"RTN4R",1.75673297234801,8.75100673326917e-30,"UP"
"PHF23",0.348778091221211,3.92321138763022e-07,"NOT"
"CDH10",-1.60232786982863,4.41169520225212e-05,"DOWN"
"INPP4A",-0.0980409588063256,0.398802749399455,"NOT"
"RAB27B",-0.45805639329132,0.0104313141025804,"NOT"
"PSMA4",0.787455054103921,9.01242668058234e-24,"NOT"
"MYO16",0.184959163561562,0.494391829464603,"NOT"
"LSG1",1.59634503935635,6.44280540951083e-55,"UP"
"PARP3",-0.763313956675074,1.9058484690229e-15,"NOT"
"TNC",1.85088250478548,3.58119016708778e-14,"UP"
"THAP3",0.265658867172532,0.00170864244250015,"NOT"
"RIPOR3",0.112839925030179,0.639006462731157,"NOT"
"TDP1",1.14938162652838,1.00920191264087e-48,"UP"
"AIFM2",0.273442962702852,0.0365740568641681,"NOT"
"C2orf83",1.23524753831226,0.0207352614352747,"NOT"
"SPATA7",-0.570117787528895,1.32497139067939e-07,"NOT"
"MED17",0.331472839832168,6.78431592481398e-07,"NOT"
"RETSAT",-0.600141463874813,1.60541865864455e-13,"NOT"
"CAPG",-0.529629477732981,1.16808051505764e-05,"NOT"
"AP2S1",0.709281185109713,1.36918008583366e-15,"NOT"
"USH2A",1.09792375291596,1.5999332655641e-06,"UP"
"ZPBP",-0.390879949540921,0.296414680296145,"NOT"
"TG",2.45941426311186,7.44645573934209e-27,"UP"
"ADAM28",0.999977793014259,1.75335877888799e-07,"NOT"
"BARX2",4.10109963156921,2.95824812894771e-42,"UP"
"DCUN1D1",1.72411145933573,7.17993635294233e-34,"UP"
"JADE2",0.117934365529102,0.51613077234939,"NOT"
"ZIC2",5.77444047175128,3.05700450262147e-102,"UP"
"LCP2",-1.29775964683057,4.58046821167361e-17,"DOWN"
"TRIT1",1.12440824979097,2.03982228077795e-31,"UP"
"ADRB1",-3.64023060399686,5.22807120865584e-55,"DOWN"
"GUCA2B",-2.33453177008093,5.21025373834304e-05,"DOWN"
"CUL7",0.656200042189243,1.90942305531683e-10,"NOT"
"CTNNA1",-0.611347706664733,1.79294684076618e-22,"NOT"
"PHKA2",0.444896656420477,2.39905923348731e-06,"NOT"
"CNTLN",0.0424390740767204,0.794018912005277,"NOT"
"EPHA3",-0.867807652491618,0.000295160994288836,"NOT"
"HSPA5",0.619139554443256,1.17306573537221e-14,"NOT"
"DSG2",2.22786424392346,5.29845591718155e-73,"UP"
"GEMIN8",-0.193249043663195,0.0461862201808074,"NOT"
"OFD1",0.326772803099382,0.000991626340296895,"NOT"
"GPM6B",-1.68104953455952,1.91151284642568e-26,"DOWN"
"MAGEC2",8.32265345901634,6.6569162761807e-31,"UP"
"PREX2",-3.27701631705839,4.47429213722173e-79,"DOWN"
"WDR37",-0.412880257144302,4.09362807290344e-06,"NOT"
"YTHDC2",-0.190675805346061,0.0110615790564384,"NOT"
"CTPS2",0.392262909286146,7.57007103864246e-05,"NOT"
"ATP6V1H",-0.0385212206986881,0.675019634169306,"NOT"
"POLR2B",0.639015282858365,9.07805329340029e-13,"NOT"
"FAM214A",-0.519670902604598,1.37843635723791e-09,"NOT"
"ARAP2",-1.03091606543163,1.33642679251535e-18,"DOWN"
"TPR",0.181996224098183,0.026224697924061,"NOT"
"CP",1.64773009965841,3.41988702396966e-09,"UP"
"KIAA0556",-0.283846700150895,0.00725882793129636,"NOT"
"DTNBP1",-0.23335644388022,0.0027604034695789,"NOT"
"XK",0.148809356735925,0.585243840632714,"NOT"
"ANO2",-1.84694485074369,1.66884205801304e-24,"DOWN"
"C12orf4",0.347189604741315,1.45065704695076e-05,"NOT"
"SCML1",-0.0613599271220905,0.704675684150871,"NOT"
"WWC3",-1.34280333189481,1.11571008293857e-42,"DOWN"
"ARHGAP6",-3.20010083825196,1.29165233420352e-72,"DOWN"
"FAM184B",0.872477086263756,0.000144778356372789,"NOT"
"MAP4",-0.873643693886442,3.05364631510393e-27,"NOT"
"GOPC",0.270564097208891,0.000210234017405144,"NOT"
"ROS1",-2.64763386142684,4.62875566789924e-20,"DOWN"
"USP28",1.05099996051647,7.33385306537709e-31,"UP"
"HDAC9",0.480142845412858,0.0335326812823726,"NOT"
"TSPAN17",0.46275154491416,5.77656873012619e-08,"NOT"
"NOP16",1.03866451278791,3.07345225233067e-27,"UP"
"CC2D2A",-1.27141799132517,1.3803134710831e-36,"DOWN"
"RRM2B",-0.808804024275527,1.63897144037596e-25,"NOT"
"ZNF800",-0.297756749651652,3.4238021592446e-05,"NOT"
"TNFRSF17",0.786283527712584,0.00396495091510815,"NOT"
"SNX29",-0.730974426714717,6.2934098964468e-12,"NOT"
"LMO3",-2.95549761967161,5.09958390876533e-24,"DOWN"
"MRPS10",0.837921670399908,1.24667168145831e-22,"NOT"
"GUCA1A",3.68134786561898,1.0484992509251e-37,"UP"
"RSF1",-0.0264815499212835,0.791240455516935,"NOT"
"VPS13D",-0.812707667914869,2.78104334471389e-17,"NOT"
"CELF2",-2.55109975667441,1.88012586210075e-54,"DOWN"
"FAM120A",0.214322414557047,0.00384546282785609,"NOT"
"R3HDM1",1.20452076735464,3.09693414069909e-62,"UP"
"COL9A2",1.85479316262124,1.43304351888326e-14,"UP"
"KITLG",-0.589326683265091,2.80177393145787e-05,"NOT"
"ERCC8",0.245603566614211,0.00292232903139958,"NOT"
"ADAMTS6",-0.153676912347942,0.411523284727864,"NOT"
"H6PD",-0.540850993054276,4.15980874821367e-08,"NOT"
"VAMP3",-0.719286928445116,4.30726457224077e-21,"NOT"
"PER3",-0.849364956895857,5.49717146176555e-07,"NOT"
"UTS2",0.0594380273111047,0.871855102334082,"NOT"
"TNFRSF9",0.589785946904252,0.00621817249944605,"NOT"
"EPN3",3.68598861671472,1.14160504289321e-131,"UP"
"LTBP1",0.486877227896962,0.0058880509079687,"NOT"
"RCN1",0.479330287246708,8.55972035089017e-06,"NOT"
"ELN",-1.82870466809469,9.5950196129604e-15,"DOWN"
"RFC2",1.32503713364611,1.22305914415376e-58,"UP"
"ARID1B",-0.0699480841148643,0.470928770660187,"NOT"
"CLPTM1L",0.587342565961336,1.16711866641955e-09,"NOT"
"NEDD4L",-1.12176058035569,4.73212272165807e-23,"DOWN"
"FOXP3",1.53601136832141,4.45796814924677e-20,"UP"
"PPP1R3F",0.0106500344169413,0.949324095975064,"NOT"
"HEXB",-0.77354684235173,7.34248967131819e-21,"NOT"
"PTCD2",0.432594874579955,1.01119696422141e-09,"NOT"
"NEXMIF",0.585385125967871,0.0436894935332664,"NOT"
"JKAMP",-0.10858177117568,0.19563655304884,"NOT"
"DKK3",-0.75100878449723,1.09442253802421e-06,"NOT"
"ARHGEF5",1.00719168664202,1.0606031201683e-15,"UP"
"NFE2L3",1.41753024945779,2.14663890465029e-19,"UP"
"MCUR1",0.261006148914198,0.00428674294143744,"NOT"
"LIMA1",0.733314891692755,1.20495558806308e-10,"NOT"
"LETMD1",0.0356869046977087,0.661287455139951,"NOT"
"SLC4A8",-1.25666284101276,2.33757023152598e-09,"DOWN"
"LAMC3",-2.1397444736728,1.58084835558046e-32,"DOWN"
"PTGER3",-0.963693660436296,2.70645916596926e-05,"NOT"
"TNIP3",-1.64892786406227,1.70254895111182e-10,"DOWN"
"MAPK9",-0.520384916494423,2.32446277560441e-11,"NOT"
"COL23A1",0.667675715996594,0.00838072732050112,"NOT"
"BCAR1",-7.41708847614857e-05,0.999731839654804,"NOT"
"FAM160A2",-0.303673197538085,6.72023087918769e-05,"NOT"
"HERPUD1",-0.374388888422769,0.00179419969506181,"NOT"
"HOMER3",1.49218503499955,1.4403893312229e-31,"UP"
"RAD51",3.42851806073502,1.05158124687622e-210,"UP"
"POLQ",4.48051637927948,4.16279097709598e-243,"UP"
"PIK3CB",0.441325766357993,9.23242041528594e-06,"NOT"
"CYBA",-0.385199888165064,0.00793356135404471,"NOT"
"THOC3",2.33635402108906,1.31953979314004e-78,"UP"
"HEBP2",0.986429107678418,2.22058900049453e-24,"NOT"
"MPHOSPH9",1.08612379696358,4.30000419990956e-38,"UP"
"PLEKHA5",0.763791163413181,7.8241969780246e-12,"NOT"
"PRSS8",-0.558589000684543,0.000258971447717397,"NOT"
"SIKE1",0.515124149638923,2.01999740846036e-12,"NOT"
"RRP12",0.327738134130965,0.000680350824553297,"NOT"
"FNIP2",-1.84223513544898,9.34631867966702e-59,"DOWN"
"MSMO1",-0.979497038094704,1.21626447250781e-16,"NOT"
"TTC17",-0.167325418113252,0.0109876761295185,"NOT"
"ALX4",3.32565712465774,1.58654617670911e-17,"UP"
"FSTL4",2.013442022878,5.39789983213518e-17,"UP"
"FOXN3",-0.513518634197356,2.12514228253826e-07,"NOT"
"METTL24",0.699111119850111,0.0150950223428132,"NOT"
"AKR7A2",0.153913140289944,0.0798139897347023,"NOT"
"MRTO4",1.13809051065181,2.6435705011672e-41,"UP"
"NNAT",0.189299640217383,0.271637830174905,"NOT"
"USE1",0.457801762333245,6.64187714996228e-08,"NOT"
"MCF2L2",1.71777791417745,8.93719085351808e-21,"UP"
"NRIP2",-0.722301557311789,5.0091652942867e-10,"NOT"
"LAMA3",0.329836609427852,0.160048996635047,"NOT"
"AP5M1",-0.067278707244986,0.415038747325968,"NOT"
"ANAPC4",-0.0889906624718326,0.21219973097287,"NOT"
"KCNQ1",-1.94134482968358,3.64922337851618e-29,"DOWN"
"TRAPPC3",0.186711395385679,0.00968958650267062,"NOT"
"THRAP3",-0.0588157527068069,0.325542834769915,"NOT"
"PHPT1",-0.0188509691465563,0.879315624264548,"NOT"
"ENTPD2",2.39138765604981,3.21074500857712e-24,"UP"
"LY75",-0.162270334822281,0.423317766883927,"NOT"
"ARID4B",-0.157785811052486,0.0181745533922312,"NOT"
"OPN3",-0.708746069747862,4.90045184063426e-06,"NOT"
"SDCCAG8",-0.379482922952456,4.76407149374881e-06,"NOT"
"PTPRN",3.50852562833569,2.66297726145502e-38,"UP"
"HHAT",0.440327369144573,8.97651390388951e-05,"NOT"
"KIF1B",-0.0531294103901005,0.598387392842988,"NOT"
"FOXC1",0.644238546483161,0.00147057296257299,"NOT"
"TBC1D22A",0.0307271557998936,0.736885510715432,"NOT"
"SYNE2",-0.234140720035878,0.0575434084051682,"NOT"
"PLEKHH1",1.32025518633858,3.2184897225717e-14,"UP"
"ATP9A",0.0199208883641559,0.889236451057241,"NOT"
"SPO11",0.633958664393329,NA,"NOT"
"CBLN4",-2.2816199145715,2.14785667606386e-12,"DOWN"
"CHRDL2",0.183129161599154,0.538518614315476,"NOT"
"FAM168A",-0.111625238156586,0.252845669755576,"NOT"
"RELT",0.000351275141988647,0.997965835532408,"NOT"
"GALC",-1.26043806327,2.55995691547689e-25,"DOWN"
"NOP58",1.0827465916709,2.72236925561773e-38,"UP"
"SZRD1",0.0541492417183618,0.481730303750126,"NOT"
"KCNH2",1.297661387387,9.72956424758439e-06,"UP"
"CUL1",0.295705512187427,1.08671943277182e-05,"NOT"
"FAM114A2",-0.719056436401554,8.25648458518794e-25,"NOT"
"CYFIP2",-1.47365515428282,5.23099786886486e-19,"DOWN"
"TAB2",-0.189045713615803,0.0101096052673644,"NOT"
"GINM1",-0.309769503221584,8.40584689588892e-05,"NOT"
"EIF2AK2",0.202764856268354,0.0256326954399009,"NOT"
"USP36",0.101569249362753,0.280410043760739,"NOT"
"KMT2C",-0.41513825023782,2.38562630626352e-06,"NOT"
"MCOLN3",0.184686358848672,0.450804989278263,"NOT"
"CCDC85A",-3.47252934463325,8.1916753040917e-60,"DOWN"
"PUM2",0.322711528130891,8.87093065593399e-08,"NOT"
"MRPL43",0.00228200368067548,0.98345074613273,"NOT"
"ITIH4",-0.786524234555372,4.26367128710643e-06,"NOT"
"ITIH1",-0.578459796077368,0.0658513328418387,"NOT"
"HPF1",0.0775942121327084,0.410751727599602,"NOT"
"ZFR",0.514000832128615,1.77445238742209e-16,"NOT"
"ZNF280C",1.32839464852949,4.40802838542856e-33,"UP"
"NPFFR2",2.62545217998939,2.05937991906016e-07,"UP"
"PHF21B",2.6402536226893,7.95143613880286e-15,"UP"
"TRAF1",0.0941979743937381,0.599076097016196,"NOT"
"RC3H2",-0.0379049309698895,0.629739557763536,"NOT"
"IL17RB",-0.678143575500689,0.000410534941575806,"NOT"
"TRAF3IP2",0.295056644635144,0.00955829687680733,"NOT"
"GYG2",1.52905119245971,5.63073866946594e-19,"UP"
"DCBLD2",0.361666081406046,0.0176689083941432,"NOT"
"SERPINB3",4.83114753005406,5.92137739282614e-42,"UP"
"SOAT1",-0.657721404106549,6.28110087153481e-14,"NOT"
"PKP2",1.81958364154175,9.06204848036021e-23,"UP"
"MSH4",0.349490715302481,0.178778385833667,"NOT"
"F7",0.937069238444903,0.00119292349262958,"NOT"
"GDI2",0.224928229296253,0.012729345716481,"NOT"
"PRDM1",0.0912910246758176,0.570398444942508,"NOT"
"ATG5",0.439747646089287,4.65980123610148e-07,"NOT"
"TMCC3",-0.539045888146942,7.60569881108333e-05,"NOT"
"PITHD1",0.234928465618349,0.000737258446651771,"NOT"
"MTA3",0.725128281223245,2.35916505052829e-21,"NOT"
"USP13",-0.342759756006213,0.0105379214599742,"NOT"
"ATP11B",1.61017255681251,2.45715602830952e-29,"UP"
"LAMC2",2.0327000280372,1.41856323991097e-17,"UP"
"CDK14",-0.56426169322634,0.000320581043901179,"NOT"
"SEC61A1",0.684340635654559,1.13065780986086e-23,"NOT"
"PPP1R12A",-0.0923197179431188,0.115476748347891,"NOT"
"RASGRF1",-3.71695653418924,3.80485699943355e-44,"DOWN"
"CAMK2B",3.05919552680193,2.92839046480328e-25,"UP"
"CROCC",0.320446163846402,0.0427380852542989,"NOT"
"POLR3E",0.502633842357041,1.07140181561566e-13,"NOT"
"ATP2B4",-0.846617312090887,3.31652021331186e-15,"NOT"
"ZC3H11A",0.342580640771844,1.35421821808771e-06,"NOT"
"RIOK2",-0.342038290564771,2.94620069838201e-08,"NOT"
"YIPF1",0.126893637148011,0.120312564922274,"NOT"
"NDC1",1.5266644088756,8.00107170869513e-75,"UP"
"DGKG",0.681847323142653,0.00574441487816469,"NOT"
"FLYWCH1",0.669049914865436,3.04634257391149e-10,"NOT"
"UNKL",0.60458521512027,4.38941870359607e-07,"NOT"
"TBXAS1",-1.65650280200123,6.21110122349335e-29,"DOWN"
"PARP12",-0.216990084757433,0.0465292434724551,"NOT"
"ALDH18A1",1.26309149994942,5.2030193453858e-75,"UP"
"TARBP1",1.20466209599969,1.70246968609422e-33,"UP"
"GATB",0.135415050889344,0.136068419974323,"NOT"
"MXD1",0.539964704652031,6.91905981305959e-05,"NOT"
"CDK17",-0.573707244459658,2.18921065517266e-18,"NOT"
"DNAJC25",0.2998948915466,0.000223748956444241,"NOT"
"SLC2A3",-1.15670059405293,9.85231952160882e-08,"DOWN"
"PSD",0.74790049604046,1.28434590200203e-06,"NOT"
"CTDP1",-0.0273575097479156,0.781383492944535,"NOT"
"YBX3",0.636866496568563,2.27627787595970e-09,"NOT"
"STYK1",2.4571115558445,9.90725777595255e-67,"UP"
"WNK1",-0.374239747432128,0.000104102921524246,"NOT"
"RPS17P5",0.917071285369152,0.00396165017504518,"NOT"
"CCAR1",0.634921250290399,3.33309473158001e-28,"NOT"
"OGFR",-0.281186111563299,0.00319223457288881,"NOT"
"GNA15",0.89919725993225,2.17519143577057e-09,"NOT"
"CREB3L3",-0.837672483226271,0.00556929515664501,"NOT"
"PIGV",-0.0686990627534323,0.423387946622393,"NOT"
"PTPRU",-0.671145441269657,0.000487680074728253,"NOT"
"SNRNP40",0.711366773879994,4.91159613487951e-21,"NOT"
"RIMBP2",2.11535586859094,1.73567029128231e-10,"UP"
"COL11A1",5.54862376437572,2.86846780928707e-91,"UP"
"QSER1",1.09179294600201,3.32721097840474e-33,"UP"
"MPC1",-0.80938364665629,2.85926475877412e-12,"NOT"
"ACAA1",-0.785619859254574,1.74702786046296e-27,"NOT"
"BCAT1",-0.270848734301683,0.216322145889241,"NOT"
"HDAC7",-0.759630149900696,1.89150745788914e-17,"NOT"
"LZTS1",0.0601063296685264,0.772449876630919,"NOT"
"PRDM6",-1.54447876994567,2.38199321641217e-17,"DOWN"
"WNT8A",0.639531053358881,0.351689880534554,"NOT"
"SPAG4",1.6164853789922,9.56918031142262e-21,"UP"
"NCKAP1",0.602962614198395,2.58020083708415e-14,"NOT"
"MRPS35",0.965786039062712,2.66956810078182e-21,"NOT"
"GUCY1B3",-0.674772033033604,5.7985112813121e-07,"NOT"
"SFSWAP",0.316461668865509,9.15475965174014e-06,"NOT"
"TNK2",1.16976124080404,2.95190213123044e-18,"UP"
"MON2",-0.115764064581023,0.0761002167122233,"NOT"
"CDH3",3.70518117646165,4.81040037577527e-80,"UP"
"ARSF",0.670217259909883,0.0810908968631044,"NOT"
"GPBP1",-0.316326452956169,1.11918614612629e-07,"NOT"
"DGAT2",0.392058422173251,0.0384485595393739,"NOT"
"ZNF112",0.254779905620242,0.0327600003455712,"NOT"
"CS",0.449280758044841,6.76137791780509e-13,"NOT"
"LTK",-1.44150570772879,2.97038309601866e-09,"DOWN"
"MRPS24",0.996815436590259,5.24054538592234e-23,"NOT"
"ELMO2",-0.236928600594845,0.000398503485206489,"NOT"
"WAPL",-0.367753066627991,2.22532365738912e-10,"NOT"
"VMP1",0.726714170587816,2.66574773376962e-12,"NOT"
"APPBP2",-0.230712274327102,0.00100348697012847,"NOT"
"POLD1",1.13038232935697,1.72854454954094e-30,"UP"
"SEZ6",-0.309659815683642,0.382154156647595,"NOT"
"EIF4B",-0.0778703629994929,0.345356941039113,"NOT"
"SLC6A16",-1.06164334507938,2.55659218106099e-11,"DOWN"
"BICRA",0.283653746854161,0.00320721582135837,"NOT"
"SPHK2",0.251242032068617,0.00632964248652751,"NOT"
"RPL18",0.540315005151956,1.05347438291508e-08,"NOT"
"CA11",0.46838870050481,0.00301128766781356,"NOT"
